year;accptTK;gbfp_SN;dcmlLtt;dcmlLng;Source;datstID;recrdrl;BEKNAAM;POLY_AREA;AREA;Area_km2;category;scientific_name;vernacular_name_en;vernacular_name_nl;gbif_link;ias_link;score;origin;popup
2016;2891770;Impatiens glandulifera Royle;51.03513;4.51869;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437798292>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437798292>GBIF record</a>
2016;2891770;Impatiens glandulifera Royle;51.00805;4.58984;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437797748>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437797748>GBIF record</a>
2016;2891770;Impatiens glandulifera Royle;50.97214;4.56119;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437788721>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437788721>GBIF record</a>
2016;2891770;Impatiens glandulifera Royle;50.74749;4.23437;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437788595>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437788595>GBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.85492;4.71693;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437788443>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437788443>GBIF record</a>
2016;2891770;Impatiens glandulifera Royle;50.92729;4.48989;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437785546>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437785546>GBIF record</a>
2015;2891770;Impatiens glandulifera Royle;51.01717;4.50438;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437784550>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437784550>GBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;51.01717;4.50438;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437784459>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437784459>GBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.91834;4.4472;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1437781400>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1437781400>GBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.86438;4.47552;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316208482>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316208482>GBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.90937;4.34766;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316203692>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316203692>GBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.74678;3.93683;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316199338>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316199338>GBIF record</a>
2016;2891770;Impatiens glandulifera Royle;50.74678;3.93683;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316199324>;Mark - Marcq;178649712.428;178.649712428;179;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316199324>GBIF record</a>
2015;2891770;Impatiens glandulifera Royle;51.00825;4.39036;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316198375>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316198375>GBIF record</a>
2015;2891770;Impatiens glandulifera Royle;51.04418;4.46168;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316197249>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316197249>GBIF record</a>
2015;2891770;Impatiens glandulifera Royle;51.06211;4.50451;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1316196991>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1316196991>GBIF record</a>
2010;3034825;Heracleum mantegazzianum Sommier & Levier;50.86391;4.71699;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1075243327>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1075243327>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.86391;4.71699;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1075243276>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1075243276>GBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.79251;4.36189;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1064532804>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1064532804>GBIF record</a>
2010;3034825;Heracleum mantegazzianum Sommier & Levier;50.79251;4.36189;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1064532793>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1064532793>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.75637;4.57447;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1061461264>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1061461264>GBIF record</a>
2010;3034825;Heracleum mantegazzianum Sommier & Levier;50.89119;4.58928;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1061434268>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2010<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1061434268>GBIF record</a>
2014;3034825;Heracleum mantegazzianum Sommier & Levier;50.76554;4.33354;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1045140812>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1045140812>GBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.78352;4.33353;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037793771>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037793771>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.76552;4.44694;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037793298>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037793298>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.79247;4.26261;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037777944>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037777944>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.94517;4.56108;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037776800>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037776800>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.72955;4.27691;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037774547>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037774547>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.73858;4.34773;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037773698>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037773698>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.72958;4.3194;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037773689>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037773689>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.72057;4.29109;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/1037773223>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/1037773223>GBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.91818;4.57519;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/911436573>;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/911436573>GBIF record</a>
2014;3034825;Heracleum mantegazzianum Sommier & Levier;50.75655;4.34772;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/911433957>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/911433957>GBIF record</a>
2014;2891770;Impatiens glandulifera Royle;50.73857;4.33356;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/911433740>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/911433740>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.75652;4.27686;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871997298>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871997298>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.76552;4.29102;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871997181>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871997181>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.79247;4.26261;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871996937>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871996937>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;51.02623;4.39037;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871996234>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871996234>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;51.03522;4.39038;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871995966>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871995966>GBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.71155;4.24863;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871977954>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871977954>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.71153;4.23447;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871977412>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871977412>GBIF record</a>
2013;2891770;Impatiens glandulifera Royle;50.72054;4.24861;INBO;https://doi.org/10.3897/phytokeys.12.2849;<a href=https://www.gbif.org/occurrence/871976686>;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.3897/phytokeys.12.2849>https://doi.org/10.3897/phytokeys.12.2849</a><br>Source: INBO<br><a href=https://www.gbif.org/occurrence/871976686>GBIF record</a>
